epoch,accuracy,loss,val_accuracy,val_loss
62,0.9267379641532898,0.24306955933570862,0.9019673466682434,0.31109946966171265
63,0.9150294065475464,0.27755075693130493,0.8191619515419006,0.512905478477478
64,0.9131582379341125,0.2909104526042938,0.8576192259788513,0.4269573986530304
65,0.9424667954444885,0.21202924847602844,0.9171946048736572,0.269818514585495
66,0.9282200932502747,0.24149638414382935,0.9078581929206848,0.2831762135028839
67,0.9211615920066833,0.2610093057155609,0.920640230178833,0.26022469997406006
68,0.9361585974693298,0.21706992387771606,0.8867400288581848,0.3237864375114441
69,0.9195683598518372,0.28844887018203735,0.7849283218383789,0.5942641496658325
70,0.9314343929290771,0.2485695779323578,0.8897410035133362,0.31623563170433044
71,0.9151683449745178,0.2954237163066864,0.925530731678009,0.25495681166648865
72,0.9363346099853516,0.24089042842388153,0.9031899571418762,0.30356958508491516
73,0.9212172031402588,0.27676165103912354,0.8411692976951599,0.4449015259742737
74,0.9386689066886902,0.2156444787979126,0.9187507033348083,0.26362088322639465
75,0.9300264120101929,0.23642271757125854,0.9165277481079102,0.2719140648841858
76,0.945477306842804,0.19550193846225739,0.9224185943603516,0.2512969970703125
77,0.9310453534126282,0.2601275146007538,0.9304212331771851,0.23674379289150238
78,0.9235792756080627,0.2676750719547272,0.9336445331573486,0.23237311840057373
79,0.9408086538314819,0.21922336518764496,0.9313104152679443,0.22839650511741638
80,0.9468667507171631,0.19703079760074615,0.9307547211647034,0.22630949318408966
81,0.9218470454216003,0.26928064227104187,0.9284206032752991,0.2440900206565857
82,0.962299108505249,0.1499795764684677,0.8527286648750305,0.404277503490448
83,0.9215506315231323,0.2658161222934723,0.8671779632568359,0.4005659222602844
84,0.9453383088111877,0.19798752665519714,0.9221962690353394,0.27366146445274353
85,0.9567319750785828,0.15766143798828125,0.9114149212837219,0.2745927572250366
86,0.9420313835144043,0.21324260532855988,0.9478715062141418,0.1862064152956009
87,0.9380853176116943,0.21025067567825317,0.9365344047546387,0.20458348095417023
88,0.9419850707054138,0.19893524050712585,0.9378681778907776,0.20154285430908203
89,0.9493678212165833,0.18504254519939423,0.9333111047744751,0.21819083392620087
90,0.9545273780822754,0.17368493974208832,0.946648895740509,0.18002966046333313
91,0.9364272356033325,0.23841531574726105,0.9478715062141418,0.1764988899230957
92,0.9554351568222046,0.16816283762454987,0.940313458442688,0.1953216940164566
93,0.9582881927490234,0.1612350046634674,0.9442036151885986,0.1852528154850006
94,0.9456625580787659,0.19540144503116608,0.9301989674568176,0.22953972220420837
95,0.9420406818389893,0.2114809900522232,0.9065244197845459,0.3000084459781647
96,0.947357714176178,0.19171318411827087,0.9327553510665894,0.22040265798568726
97,0.9700523614883423,0.12127448618412018,0.9264199137687683,0.23395580053329468
98,0.9484044313430786,0.18307363986968994,0.9367566704750061,0.21545076370239258
99,0.9603723883628845,0.14974026381969452,0.912971019744873,0.2663233280181885
100,0.9576953649520874,0.16145628690719604,0.943759024143219,0.19692261517047882
101,0.9704877138137817,0.12248159945011139,0.9414249062538147,0.18377499282360077
102,0.9597054123878479,0.15673254430294037,0.9442036151885986,0.17735186219215393
103,0.940021276473999,0.21393458545207977,0.832722008228302,0.46417930722236633
104,0.9492103457450867,0.18447324633598328,0.9329776763916016,0.2064197063446045
105,0.9615117311477661,0.14408902823925018,0.9175280928611755,0.26091331243515015
106,0.961493194103241,0.13837577402591705,0.9131932854652405,0.2513103485107422
107,0.9415774941444397,0.20256565511226654,0.9419806599617004,0.19625289738178253
108,0.9709323048591614,0.12056659162044525,0.9338668584823608,0.21945065259933472
109,0.9579269289970398,0.16261343657970428,0.9602089524269104,0.14218279719352722
110,0.9719605445861816,0.11749325692653656,0.9314215779304504,0.21799731254577637
111,0.9449770450592041,0.19798511266708374,0.9444259405136108,0.18647420406341553
112,0.9651058316230774,0.13361841440200806,0.9482049345970154,0.1763320118188858
113,0.9687091708183289,0.11925476044416428,0.9055240750312805,0.2718054950237274
114,0.9691445231437683,0.11273541301488876,0.8846282362937927,0.32108259201049805
115,0.9739984273910522,0.10471649467945099,0.7193508744239807,0.8213712573051453
116,0.9691260457038879,0.11963921785354614,0.9587640166282654,0.14398080110549927
117,0.9727016091346741,0.10523703694343567,0.8319439888000488,0.5044882893562317
118,0.9420962333679199,0.19697044789791107,0.8739579916000366,0.38776296377182007
119,0.9807234406471252,0.08796925842761993,0.9422029852867126,0.18327052891254425
120,0.7477745413780212,0.6694768071174622,0.919195294380188,0.25522905588150024
121,0.9646148681640625,0.1363128274679184,0.8608425259590149,0.4372308850288391
122,0.9644203782081604,0.14024807512760162,0.9538735151290894,0.1623082160949707
123,0.9670881628990173,0.12472040206193924,0.7102367281913757,0.858841598033905
124,0.9787967205047607,0.09069132804870605,0.9564298987388611,0.14856880903244019
125,0.9667453765869141,0.13525336980819702,0.7194620370864868,0.8353056311607361
126,0.959529459476471,0.15310724079608917,0.9644325971603394,0.13050539791584015
127,0.956954300403595,0.1644490659236908,0.9609869718551636,0.13886922597885132
128,0.967440128326416,0.13173814117908478,0.961987316608429,0.13312086462974548
129,0.9756379723548889,0.10303125530481339,0.9587640166282654,0.13711096346378326
130,0.9633643627166748,0.13748297095298767,0.8498388528823853,0.5531247854232788
131,0.8206382393836975,0.44729340076446533,0.18884073197841644,1.7869185209274292
132,0.22563104331493378,1.758037805557251,0.25297319889068604,1.7210360765457153
133,0.29494696855545044,1.6709753274917603,0.31643882393836975,1.6408896446228027
134,0.3576582968235016,1.5605086088180542,0.4185839593410492,1.4475733041763306
135,0.6985225081443787,0.8048763275146484,0.9180837869644165,0.2793540358543396
136,0.9399286508560181,0.19964717328548431,0.8274980783462524,0.5125047564506531
137,0.9606410264968872,0.1443014293909073,0.9547626972198486,0.15224173665046692
138,0.9705154895782471,0.11201141774654388,0.9653217792510986,0.1297382265329361
139,0.9785095453262329,0.08539671450853348,0.951428234577179,0.16356658935546875
140,0.9737020134925842,0.09855397790670395,0.964877188205719,0.12228091061115265
141,0.9764994382858276,0.09844369441270828,0.9556518793106079,0.15396778285503387
142,0.9812236428260803,0.07528308779001236,0.9660997986793518,0.11842375248670578
143,0.970404326915741,0.10490035265684128,0.9626542329788208,0.12902595102787018
144,0.9593904614448547,0.15012922883033752,0.9655440449714661,0.12100984901189804
145,0.9863276481628418,0.06064987927675247,0.9237523674964905,0.22636346518993378
146,0.9843546152114868,0.06526828557252884,0.9653217792510986,0.12432041019201279
147,0.9815663695335388,0.07750333845615387,0.9007446765899658,0.2883317470550537
148,0.9724792838096619,0.09988977760076523,0.9613204598426819,0.1311887949705124
149,0.9721365571022034,0.10818551480770111,0.9659886360168457,0.11311600357294083
150,0.9952665567398071,0.03415456786751747,0.943759024143219,0.17779938876628876
151,0.9741929769515991,0.09780322015285492,0.9640991687774658,0.1286054104566574
152,0.8428882360458374,0.4116135239601135,0.390352338552475,1.5266414880752563
153,0.923884928226471,0.2328377366065979,0.8386128544807434,0.4604041874408722
154,0.9904497265815735,0.0511896051466465,0.9629876613616943,0.13068628311157227
155,0.980121374130249,0.08424961566925049,0.9633210897445679,0.12546639144420624
156,0.9777870178222656,0.0839948058128357,0.9660997986793518,0.12218254804611206
157,0.9842526912689209,0.0648060068488121,0.9701011180877686,0.10804636031389236
158,0.9848085045814514,0.06357654929161072,0.9737690091133118,0.09625614434480667
159,0.9648279547691345,0.12401814013719559,0.9523174166679382,0.17394138872623444
160,0.9905052781105042,0.05016345530748367,0.9689896702766418,0.10768374055624008
161,0.5843545794487,0.9542252421379089,0.22485272586345673,1.7450172901153564
162,0.4303552508354187,1.368515133857727,0.9027453660964966,0.3144110143184662
163,0.974081814289093,0.10178269445896149,0.9515393972396851,0.16741356253623962
164,0.9716178178787231,0.1049136221408844,0.9567633867263794,0.14665430784225464
165,0.9797415733337402,0.08150377869606018,0.9669889807701111,0.11082148551940918
166,0.9952387809753418,0.031994931399822235,0.9643214344978333,0.1252935826778412
167,0.9768422245979309,0.08695953339338303,0.9655440449714661,0.12635080516338348
168,0.9824463725090027,0.07078462839126587,0.9635434150695801,0.12483970820903778
169,0.9689685702323914,0.1104503646492958,0.9594309329986572,0.1403927206993103
170,0.9958316087722778,0.031897854059934616,0.9675447344779968,0.11306700110435486
171,0.978333592414856,0.08760733157396317,0.9738801717758179,0.10098971426486969
172,0.9705525636672974,0.10939896106719971,0.9744359254837036,0.09515125304460526
173,0.986846387386322,0.05786234512925148,0.9722129702568054,0.10136626660823822
174,0.9733129739761353,0.09669411927461624,0.9495387077331543,0.1786351203918457
175,0.981881320476532,0.07357127219438553,0.8958541750907898,0.30046379566192627
176,0.9960724115371704,0.03224194422364235,0.9570968151092529,0.13919921219348907
177,0.9813904166221619,0.07506512850522995,0.9682116508483887,0.11397824436426163
178,0.9710434675216675,0.10532590746879578,0.9649883508682251,0.12283676117658615
179,0.9826223850250244,0.06894968450069427,0.9684339165687561,0.11209387332201004
180,0.998119592666626,0.021207304671406746,0.9678781628608704,0.10982595384120941
181,0.973878026008606,0.09608923643827438,0.9643214344978333,0.11938517540693283
182,0.9988698959350586,0.018242113292217255,0.9698788523674011,0.10702385008335114
183,0.8674818277359009,0.3505868911743164,0.4912748634815216,1.3119255304336548
184,0.9473762512207031,0.17693769931793213,0.9686562418937683,0.11937905102968216
185,0.9875873923301697,0.05466841161251068,0.9704346060752869,0.10767555236816406
186,0.9989810585975647,0.018735870718955994,0.969767689704895,0.10511653125286102
187,0.9621323943138123,0.13489998877048492,0.9674335718154907,0.11138028651475906
188,0.9990829229354858,0.0178067646920681,0.9701011180877686,0.10365278273820877
189,0.9563429355621338,0.14683182537555695,0.9607647061347961,0.13243696093559265
190,0.9766847491264343,0.09109216928482056,0.9705457091331482,0.10548798739910126
191,0.9982307553291321,0.021622510626912117,0.9689896702766418,0.1114412248134613
192,0.40756797790527344,1.348788857460022,0.2431921809911728,1.7427691221237183
193,0.36129868030548096,1.5447487831115723,0.7605868577957153,0.6637635231018066
194,0.9478671550750732,0.17774537205696106,0.952873170375824,0.16466984152793884
195,0.9840859770774841,0.063603475689888,0.9440924525260925,0.18653857707977295
196,0.9959797859191895,0.027900321409106255,0.9645437598228455,0.12082523852586746
197,0.5732759237289429,1.0508538484573364,0.9203067421913147,0.26150479912757874
198,0.9844009280204773,0.06828340888023376,0.9693230986595154,0.1016191765666008
199,0.9792783856391907,0.0786035805940628,0.9707680344581604,0.10618490725755692
200,0.9837154150009155,0.06591704487800598,0.92897629737854,0.22448740899562836
201,0.9961280226707458,0.02987688221037388,0.9688785076141357,0.11029069125652313
202,0.6935482621192932,0.7488121390342712,0.4129154086112976,1.4698147773742676
203,0.8981890678405762,0.291819304227829,0.9673224687576294,0.1142275407910347
204,0.997730553150177,0.022887127473950386,0.9695454239845276,0.10723205655813217
205,0.5035987496376038,1.1460087299346924,0.23241080343723297,1.7360678911209106
206,0.2979389429092407,1.6634814739227295,0.3507835865020752,1.5642486810684204
207,0.7276642918586731,0.7244458198547363,0.9016338586807251,0.30256471037864685
208,0.9680792689323425,0.11539888381958008,0.9548738598823547,0.14923816919326782
209,0.9690797328948975,0.1143309697508812,0.9669889807701111,0.11047200113534927
210,0.9962669610977173,0.029066625982522964,0.9707680344581604,0.09903793781995773
211,0.9667083621025085,0.11941493302583694,0.972546398639679,0.09695587307214737
212,0.9976749420166016,0.022742271423339844,0.9722129702568054,0.09890615940093994
213,0.9819091558456421,0.07067304104566574,0.9696565270423889,0.10547685623168945
214,0.8501319885253906,0.40197017788887024,0.961987316608429,0.1288614124059677
215,0.9921819567680359,0.03958524018526077,0.9707680344581604,0.10390854626893997
216,0.9817146062850952,0.07055127620697021,0.9665443897247314,0.11218317598104477
217,0.9987494945526123,0.016845479607582092,0.9679893255233765,0.1095397099852562
218,0.9754804968833923,0.09384993463754654,0.9679893255233765,0.10820142179727554
219,0.9860033988952637,0.0565253347158432,0.9722129702568054,0.09151234477758408
220,0.9781390428543091,0.08105508238077164,0.9673224687576294,0.1148492768406868
221,0.9977490901947021,0.02054554410278797,0.9729909896850586,0.09541138261556625
222,0.8035385012626648,0.4788348078727722,0.3019895553588867,1.6622415781021118
223,0.7688295841217041,0.5980395674705505,0.9066355228424072,0.30125558376312256
224,0.98021399974823,0.07456415891647339,0.9724352359771729,0.0954485610127449
225,0.991690993309021,0.03733068332076073,0.9065244197845459,0.28293004631996155
226,0.9914408922195435,0.03833568096160889,0.9741024971008301,0.08983568102121353
227,0.985558807849884,0.056873299181461334,0.9678781628608704,0.1104772612452507
228,0.9982956051826477,0.01577419601380825,0.8868511915206909,0.3422905206680298
229,0.983381986618042,0.06386280059814453,0.9762142896652222,0.08200188726186752
230,0.7788615822792053,0.5219713449478149,0.189396470785141,1.7758692502975464
231,0.24406465888023376,1.7260888814926147,0.224519282579422,1.7454851865768433
232,0.28799962997436523,1.6517773866653442,0.29187506437301636,1.6387335062026978
233,0.34456950426101685,1.5429422855377197,0.3856841027736664,1.4653822183609009
234,0.5150015950202942,1.2329849004745483,0.6361009478569031,0.9838591814041138
235,0.7553147077560425,0.6785018444061279,0.8234966993331909,0.5233040452003479
236,0.8842295408248901,0.34184834361076355,0.8834055662155151,0.3490823805332184
237,0.9358251094818115,0.20117658376693726,0.8948538303375244,0.33419516682624817
238,0.9581029415130615,0.1381915807723999,0.9265310764312744,0.23082759976387024
239,0.9696447849273682,0.10505961626768112,0.9379793405532837,0.19783048331737518
240,0.9751470685005188,0.0867910385131836,0.9507613778114319,0.1635681688785553
241,0.9798712134361267,0.07240531593561172,0.9324219226837158,0.21621818840503693
242,0.980899453163147,0.06965182721614838,0.9448705315589905,0.17864905297756195
243,0.984067440032959,0.060055047273635864,0.9107480049133301,0.2823699116706848
244,0.977249801158905,0.079087994992733,0.9622096419334412,0.13165955245494843
245,0.9929137229919434,0.035276178270578384,0.9424252510070801,0.18800996243953705
246,0.9822888970375061,0.06543655693531036,0.9638768434524536,0.12693114578723907
247,0.980603039264679,0.07090064138174057,0.9376458525657654,0.20281930267810822
248,0.9932564496994019,0.03388170152902603,0.9649883508682251,0.11486353725194931
249,0.9878190159797668,0.04874318838119507,0.9407580494880676,0.1966208964586258
250,0.9925246834754944,0.0362393781542778,0.9679893255233765,0.11658451706171036
251,0.9964522123336792,0.022554896771907806,0.9146382212638855,0.28418317437171936
252,0.978324294090271,0.07498056441545486,0.9669889807701111,0.10805372148752213
253,0.9943680167198181,0.02787122130393982,0.9116371870040894,0.2852592170238495
254,0.9875596165657043,0.04800265282392502,0.9694342613220215,0.10928654670715332
255,0.979213535785675,0.07364996522665024,0.9185283780097961,0.25488200783729553
256,0.9940993785858154,0.03182024881243706,0.9645437598228455,0.11526347696781158
257,0.9845213294029236,0.06006253883242607,0.9633210897445679,0.12012229114770889
258,0.9955073595046997,0.02530171349644661,0.9549850225448608,0.15528923273086548
259,0.9891992211341858,0.04364540055394173,0.9477603435516357,0.16434447467327118
260,0.9883469939231873,0.04550119861960411,0.9654329419136047,0.11292888224124908
261,0.9994349479675293,0.009199803695082664,0.9716572165489197,0.09322921931743622
262,0.9657820463180542,0.10550945997238159,0.8357230424880981,0.4837000370025635
263,0.9886990189552307,0.048653315752744675,0.9665443897247314,0.11869172006845474
264,0.9992311596870422,0.01247495599091053,0.9695454239845276,0.10294026881456375
265,0.9814645051956177,0.06451742351055145,0.9711014628410339,0.09306035935878754
266,0.9993515610694885,0.010251904837787151,0.9723241329193115,0.09066290408372879
267,0.981195867061615,0.06469546258449554,0.9554296135902405,0.1499796360731125
268,0.9880228042602539,0.045635566115379333,0.9340891242027283,0.20398801565170288
269,0.9965633749961853,0.021265795454382896,0.9705457091331482,0.09935882687568665
270,0.999907374382019,0.0073351431638002396,0.9708791971206665,0.09189453721046448
271,0.9748876690864563,0.08653108775615692,0.9707680344581604,0.1009494736790657
272,0.9993886351585388,0.011524157598614693,0.9703234434127808,0.09169067442417145
273,0.999907374382019,0.00827897060662508,0.9713237881660461,0.09352614730596542
274,0.952202320098877,0.1529499888420105,0.961987316608429,0.12656302750110626
275,0.9977861046791077,0.018608909100294113,0.9701011180877686,0.09564897418022156
276,0.9835487008094788,0.0597214549779892,0.9512059688568115,0.16005711257457733
277,0.993274986743927,0.031331878155469894,0.8974102735519409,0.3167530596256256
278,0.9924598336219788,0.033698584884405136,0.9713237881660461,0.09075682610273361
279,0.9999351501464844,0.00728930439800024,0.9728798270225525,0.09035177528858185
280,0.975841760635376,0.08585041761398315,0.9696565270423889,0.10297137498855591
281,0.9997221231460571,0.010064175352454185,0.9704346060752869,0.09445534646511078
282,0.9898291230201721,0.037071190774440765,0.8738468289375305,0.3880499303340912
283,0.9860960841178894,0.05307992547750473,0.972546398639679,0.08868911117315292
284,0.9914131164550781,0.033918801695108414,0.9356452226638794,0.20201274752616882
285,0.9961280226707458,0.02149520441889763,0.9724352359771729,0.09053080528974533
286,0.999907374382019,0.00583643140271306,0.9707680344581604,0.0956973284482956
287,0.9694687724113464,0.10226880013942719,0.9535400867462158,0.14815528690814972
288,0.9965078234672546,0.022233545780181885,0.9713237881660461,0.09249474108219147
289,0.999703586101532,0.007799994666129351,0.9724352359771729,0.09111061692237854
290,0.9759159088134766,0.08131884038448334,0.9626542329788208,0.1322411596775055
291,0.997517466545105,0.0184383075684309,0.9694342613220215,0.10014338046312332
292,0.9999351501464844,0.00636523449793458,0.9753251075744629,0.08265992999076843
293,0.9795377850532532,0.06976784765720367,0.9436478614807129,0.18168234825134277
294,0.9917373061180115,0.03746369853615761,0.9674335718154907,0.10467296093702316
295,0.999694287776947,0.007647340185940266,0.9735467433929443,0.08835995197296143
296,0.9330832362174988,0.19332772493362427,0.9379793405532837,0.20164576172828674
297,0.9921726584434509,0.03737817704677582,0.97121262550354,0.09762538224458694
298,0.9995183348655701,0.009436408057808876,0.9676558971405029,0.1116219013929367
299,0.9790653586387634,0.07673816382884979,0.9762142896652222,0.08233003318309784
